CustID,FirstPolYear,BirthYear,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork
6070.0,1979.0,1992.0,b'3 - BSc/MSc',1394.0,3.0,1.0,577.34,0.36,56.79,461.2,338.73,59.79,24.56
6071.0,1979.0,1990.0,b'3 - BSc/MSc',1436.0,1.0,1.0,350.86,0.38,327.84,48.35,200.26,30.34,-0.11
6072.0,1990.0,1948.0,b'2 - High School',3374.0,3.0,1.0,-85.01,1.08,260.94,215.6,166.03,60.01,69.9
6073.0,1975.0,1959.0,b'3 - BSc/MSc',3205.0,4.0,1.0,-11.22,0.98,385.74,266.15,113.91,13.78,43.23
6074.0,1984.0,1968.0,b'2 - High School',2900.0,4.0,1.0,447.09,0.27,488.76,69.45,59.79,8.89,16.67
6075.0,1989.0,1981.0,b'1 - Basic',1820.0,1.0,1.0,477.32,0.31,277.83,201.15,230.6,6.78,16.56
6076.0,1982.0,1979.0,b'3 - BSc/MSc',1282.0,2.0,1.0,180.4,0.63,253.27,-11.1,282.72,27.45,1.78
6077.0,1981.0,1964.0,b'3 - BSc/MSc',2798.0,2.0,1.0,285.06,0.49,319.95,43.35,128.47,60.9,51.01
6078.0,1988.0,1984.0,b'2 - High School',2244.0,3.0,1.0,18.79,0.93,447.75,38.9,130.69,4.89,15.78
6079.0,1981.0,1989.0,b'3 - BSc/MSc',1696.0,3.0,1.0,236.48,0.63,201.37,123.9,290.5,17.78,81.57
6080.0,1982.0,1973.0,b'3 - BSc/MSc',2779.0,4.0,1.0,494.77,0.14,555.77,15.0,43.23,-5.0,-7.0
6081.0,1983.0,1957.0,b'3 - BSc/MSc',3426.0,4.0,1.0,349.54,0.28,472.09,-60.0,82.46,15.67,6.78
6082.0,1987.0,1948.0,b'3 - BSc/MSc',3738.0,2.0,0.0,-165.46,1.22,253.38,57.8,124.8,196.26,-1.0
6083.0,1981.0,1974.0,b'2 - High School',2381.0,4.0,1.0,351.86,0.37,313.95,43.35,195.26,23.45,19.56
6084.0,1993.0,1964.0,b'2 - High School',2662.0,2.0,1.0,-47.87,1.04,468.09,-1.1,80.57,10.89,20.67
6085.0,1980.0,1969.0,b'2 - High School',2595.0,4.0,1.0,78.24,0.85,408.52,98.35,160.14,4.89,14.78
6086.0,1976.0,1978.0,b'3 - BSc/MSc',1749.0,1.0,1.0,485.99,0.19,442.64,68.35,103.02,12.67,3.89
6087.0,1976.0,1997.0,b'1 - Basic',1202.0,2.0,1.0,54.23,0.91,20.56,398.4,156.03,329.73,10.0
6088.0,1989.0,1989.0,b'2 - High School',1412.0,3.0,1.0,900.72,0.19,27.56,673.45,126.58,267.94,43.23
6089.0,1984.0,1959.0,b'2 - High School',3462.0,1.0,0.0,357.52,0.64,251.16,609.0,78.68,64.68,66.68
6090.0,1982.0,1950.0,b'2 - High School',3129.0,1.0,0.0,696.57,0.22,259.05,408.4,171.92,54.12,29.23
6091.0,1982.0,1952.0,b'2 - High School',2942.0,4.0,0.0,707.91,0.14,332.95,319.5,122.69,63.9,16.56
6092.0,1980.0,1975.0,b'3 - BSc/MSc',2066.0,1.0,1.0,407.86,0.32,417.3,29.45,170.92,1.89,13.89
6093.0,1990.0,1955.0,b'3 - BSc/MSc',2522.0,4.0,1.0,-25.0,1.0,251.38,78.35,147.36,142.36,41.23
6094.0,1975.0,1983.0,b'2 - High School',1618.0,3.0,1.0,-79.12,1.04,99.13,904.05,185.59,84.35,54.12
6095.0,1997.0,1946.0,b'4 - PhD',3402.0,4.0,0.0,13.12,0.94,183.48,63.9,258.05,70.57,38.12
6096.0,1991.0,1947.0,b'3 - BSc/MSc',3009.0,4.0,0.0,-44.56,1.03,345.73,176.7,183.7,42.34,22.78
6097.0,1988.0,1986.0,b'1 - Basic',1728.0,1.0,1.0,-32.56,1.01,106.13,505.1,309.17,29.56,37.12
6098.0,1992.0,1967.0,b'3 - BSc/MSc',3542.0,4.0,1.0,11.56,0.94,461.2,43.35,77.57,17.78,18.78
6099.0,1986.0,1975.0,b'3 - BSc/MSc',2491.0,1.0,1.0,180.8,0.72,256.05,192.8,181.59,61.9,48.9
6100.0,1987.0,1952.0,b'3 - BSc/MSc',3549.0,4.0,0.0,-52.87,1.05,457.53,-6.1,90.24,15.67,7.67
6101.0,1988.0,1981.0,b'3 - BSc/MSc',1936.0,1.0,1.0,323.4,0.47,267.94,74.45,220.04,80.46,11.56
6102.0,1977.0,1978.0,b'3 - BSc/MSc',1747.0,4.0,1.0,3.57,0.95,407.52,43.35,145.25,,14.78
6103.0,1980.0,1985.0,b'3 - BSc/MSc',1573.0,1.0,1.0,-25.0,1.0,144.47,720.15,214.93,10.78,65.79
6104.0,1987.0,1957.0,b'2 - High School',3194.0,2.0,1.0,153.7,0.79,218.93,271.15,176.81,65.9,106.13
6105.0,1995.0,1976.0,b'3 - BSc/MSc',1730.0,3.0,1.0,-51.89,1.05,518.21,19.45,50.01,-5.0,11.89
6106.0,1988.0,1943.0,b'3 - BSc/MSc',3792.0,2.0,0.0,295.84,0.47,339.62,33.35,212.93,,18.78
6107.0,1990.0,1988.0,b'2 - High School',1092.0,2.0,1.0,54.9,0.88,194.26,127.8,275.94,71.57,23.67
6108.0,1978.0,1991.0,b'2 - High School',1572.0,4.0,1.0,196.71,0.77,187.59,457.3,155.03,65.9,100.02
6109.0,1989.0,1974.0,b'3 - BSc/MSc',2189.0,4.0,1.0,855.84,0.24,155.14,725.7,187.48,92.35,3.89
6110.0,1983.0,1968.0,b'3 - BSc/MSc',3125.0,2.0,1.0,-10.43,0.97,462.42,3.9,86.35,6.89,17.56
6111.0,1984.0,1945.0,b'1 - Basic',3578.0,3.0,0.0,750.02,0.31,125.8,629.55,238.6,54.01,73.68
6112.0,1992.0,1967.0,b'3 - BSc/MSc',2557.0,3.0,1.0,426.99,0.16,541.99,-45.0,39.12,2.0,3.0
6113.0,1981.0,1959.0,b'2 - High School',2658.0,4.0,1.0,-35.01,1.02,397.63,35.0,136.36,23.45,21.56
6114.0,1977.0,1947.0,b'4 - PhD',3922.0,4.0,0.0,-21.99,0.99,335.62,3.9,201.15,18.78,19.67
6115.0,1983.0,1949.0,b'3 - BSc/MSc',3985.0,2.0,0.0,360.29,0.6,266.83,486.2,101.02,17.67,83.24
6116.0,1994.0,1965.0,b'3 - BSc/MSc',2882.0,2.0,0.0,-25.0,1.0,540.88,70.0,40.23,3.0,9.89
6117.0,1983.0,1955.0,b'2 - High School',3159.0,1.0,1.0,336.62,0.43,365.18,49.45,103.13,62.79,53.01
6118.0,1992.0,1973.0,b'2 - High School',2630.0,1.0,1.0,-26.89,1.0,286.83,29.45,248.27,23.45,21.56
6119.0,1978.0,1992.0,b'3 - BSc/MSc',1288.0,4.0,1.0,438.09,0.4,232.82,235.05,277.83,4.78,24.56
6120.0,1984.0,1977.0,b'3 - BSc/MSc',1968.0,4.0,1.0,-39.0,1.02,470.09,118.9,98.24,-2.0,12.0
6121.0,1989.0,1952.0,b'1 - Basic',3722.0,4.0,0.0,49.57,0.92,74.57,436.2,156.92,250.38,8.0
6122.0,1993.0,1962.0,b'3 - BSc/MSc',3116.0,4.0,1.0,-71.23,1.07,454.42,107.8,64.79,19.56,26.67
6123.0,1976.0,1991.0,b'3 - BSc/MSc',1706.0,4.0,0.0,-45.45,1.02,139.47,357.3,313.28,45.12,24.67
6124.0,1994.0,1995.0,b'2 - High School',350.0,1.0,1.0,-93.79,1.08,98.02,359.5,278.72,71.57,68.79
6125.0,1988.0,1978.0,b'3 - BSc/MSc',1644.0,4.0,1.0,494.53,0.38,298.5,300.6,165.92,-4.0,71.57
6126.0,1995.0,1968.0,b'2 - High School',3079.0,4.0,1.0,526.66,0.13,498.87,53.9,76.46,-1.11,7.0
6127.0,1989.0,1985.0,b'3 - BSc/MSc',1661.0,2.0,1.0,-73.34,1.05,157.92,579.55,227.71,64.9,16.56
6128.0,1997.0,1983.0,b'3 - BSc/MSc',1324.0,1.0,1.0,375.98,0.3,386.63,18.35,164.92,8.78,-2.0
6129.0,1980.0,1945.0,b'2 - High School',3357.0,4.0,0.0,200.71,0.74,111.91,352.3,275.83,20.56,93.24
6130.0,1995.0,1996.0,b'1 - Basic',965.0,4.0,0.0,169.37,0.88,35.23,1238.0,75.57,194.37,36.12
6131.0,1991.0,1997.0,b'1 - Basic',801.0,4.0,1.0,65.57,0.91,62.01,546.2,223.82,66.68,157.25
6132.0,1985.0,1992.0,b'2 - High School',348.0,1.0,1.0,547.21,0.38,25.34,437.85,281.61,109.02,68.57
6133.0,1989.0,1946.0,b'3 - BSc/MSc',3378.0,4.0,0.0,37.01,0.93,153.14,305.05,290.61,53.01,38.12
6134.0,1982.0,1987.0,b'2 - High School',1136.0,4.0,1.0,378.75,0.5,189.37,288.95,212.93,55.9,58.9
6135.0,1981.0,1988.0,b'2 - High School',1617.0,4.0,1.0,27.8,0.91,270.83,52.8,232.6,17.78,42.23
6136.0,1995.0,1990.0,b'3 - BSc/MSc',1576.0,4.0,1.0,120.82,0.81,209.93,224.5,237.49,20.67,58.01
6137.0,1986.0,1951.0,b'3 - BSc/MSc',3293.0,2.0,0.0,-21.11,0.99,299.5,72.25,220.04,27.45,23.56
6138.0,1980.0,1980.0,b'2 - High School',2147.0,4.0,1.0,-14.33,0.98,405.41,48.35,146.25,12.67,2.0
6139.0,1995.0,1949.0,b'1 - Basic',3641.0,4.0,0.0,-46.78,1.02,100.13,701.25,143.25,157.14,35.23
6140.0,1983.0,1973.0,b'1 - Basic',2331.0,3.0,1.0,-14.0,0.98,399.52,3.9,145.14,16.78,5.78
6141.0,1997.0,1945.0,b'3 - BSc/MSc',3472.0,1.0,0.0,180.05,0.72,234.71,170.6,230.82,26.45,60.9
6142.0,1982.0,1970.0,b'3 - BSc/MSc',2861.0,4.0,1.0,-49.0,1.04,527.21,-10.0,55.9,,-7.0
6143.0,1979.0,1979.0,b'3 - BSc/MSc',1033.0,4.0,1.0,-106.21,1.15,459.31,-35.55,113.02,7.89,-9.0
6144.0,1991.0,1967.0,b'3 - BSc/MSc',2566.0,4.0,1.0,507.55,0.14,541.99,50.0,37.23,-1.11,-6.11
6145.0,1989.0,1936.0,b'3 - BSc/MSc',4654.0,3.0,0.0,-94.79,1.08,103.91,323.95,332.73,69.79,10.89
6146.0,1988.0,1941.0,b'3 - BSc/MSc',3722.0,3.0,0.0,441.54,0.35,232.6,166.15,199.37,67.79,52.01
6147.0,1981.0,1943.0,b'2 - High School',3763.0,3.0,0.0,-162.69,1.16,117.8,320.05,241.38,21.56,159.25
6148.0,1982.0,1943.0,b'2 - High School',2973.0,1.0,0.0,176.69,0.72,240.6,153.35,263.05,11.67,60.01
6149.0,1983.0,1968.0,b'2 - High School',2414.0,1.0,1.0,9.01,0.94,397.41,44.45,152.03,-1.11,-3.11
6150.0,1983.0,1986.0,b'1 - Basic',2131.0,1.0,1.0,-110.57,1.13,132.47,78.9,303.28,137.47,-9.0
6151.0,1982.0,1982.0,b'1 - Basic',2206.0,4.0,1.0,572.1,0.3,243.49,344.5,200.15,39.34,30.23
6152.0,1984.0,1990.0,b'3 - BSc/MSc',1205.0,1.0,1.0,-33.67,1.01,330.84,197.25,186.37,21.67,8.67
6153.0,1987.0,1958.0,b'3 - BSc/MSc',3362.0,1.0,1.0,-29.0,1.01,439.97,206.15,94.35,4.0,21.45
6154.0,1985.0,1976.0,b'3 - BSc/MSc',2405.0,2.0,1.0,-28.33,1.01,499.76,4.45,74.68,3.89,7.78
6155.0,1995.0,1940.0,b'1 - Basic',3414.0,2.0,0.0,-59.45,1.04,140.36,408.4,299.5,29.45,63.9
6156.0,1994.0,1965.0,b'1 - Basic',2859.0,3.0,1.0,-51.56,1.04,368.29,18.9,182.59,26.56,11.78
6157.0,1974.0,1942.0,b'4 - PhD',4217.0,1.0,0.0,277.18,0.43,361.07,-45.0,205.26,9.78,-4.11
6158.0,1994.0,1940.0,b'1 - Basic',3742.0,1.0,0.0,-69.34,1.05,219.04,411.2,177.7,78.57,44.34
6159.0,1986.0,1941.0,b'2 - High School',3589.0,3.0,0.0,436.19,0.4,330.95,201.7,122.69,90.24,18.78
6160.0,1990.0,1960.0,b'3 - BSc/MSc',3264.0,4.0,1.0,332.65,0.36,413.3,-16.1,120.69,23.45,19.78
6161.0,1991.0,1959.0,b'3 - BSc/MSc',2773.0,3.0,0.0,318.62,0.61,213.82,335.05,100.13,92.24,129.8
6162.0,1994.0,1971.0,b'3 - BSc/MSc',2740.0,4.0,1.0,428.1,0.17,538.1,-25.0,45.01,-4.0,-9.0
6163.0,1984.0,1941.0,b'3 - BSc/MSc',3968.0,4.0,0.0,-7.33,0.97,309.17,141.15,209.15,22.56,4.89
6164.0,1982.0,2000.0,b'1 - Basic',1021.0,4.0,1.0,52.46,0.91,47.23,324.5,166.03,200.15,122.69
6165.0,1993.0,1979.0,b'4 - PhD',2237.0,1.0,1.0,10.56,0.94,475.98,54.45,97.24,-6.0,12.89
6166.0,1988.0,1963.0,b'3 - BSc/MSc',3165.0,3.0,1.0,-146.0,1.23,557.66,-60.0,28.45,5.89,-1.0
6167.0,1984.0,1988.0,b'2 - High School',1278.0,4.0,1.0,142.92,0.72,208.04,23.9,219.04,40.12,118.02
6168.0,1992.0,1971.0,b'3 - BSc/MSc',2350.0,1.0,1.0,116.24,0.8,315.17,138.35,226.71,2.89,12.56
6169.0,1995.0,1987.0,b'2 - High School',2166.0,3.0,1.0,205.27,0.63,167.81,53.35,332.84,42.34,33.23
6170.0,1976.0,1978.0,b'3 - BSc/MSc',1793.0,1.0,1.0,20.34,0.93,446.64,34.45,115.69,10.89,1.89
6171.0,1987.0,1985.0,b'3 - BSc/MSc',1409.0,4.0,1.0,89.8,0.86,218.82,275.05,188.37,59.79,55.01
6172.0,1979.0,1993.0,b'1 - Basic',1340.0,1.0,1.0,-25.0,1.0,18.67,1221.9,85.46,25.45,220.93
6173.0,1996.0,1994.0,b'1 - Basic',718.0,1.0,0.0,36.33,0.92,153.14,246.7,204.15,184.48,0.89
6174.0,1989.0,1954.0,b'3 - BSc/MSc',2797.0,1.0,0.0,-21.33,0.99,247.38,118.35,292.39,-7.0,10.67
6175.0,1993.0,1979.0,b'3 - BSc/MSc',1453.0,4.0,1.0,492.43,0.19,512.54,48.9,69.79,8.89,-2.0
6176.0,1980.0,1958.0,b'3 - BSc/MSc',2714.0,4.0,1.0,-33.89,1.01,403.41,147.8,99.02,22.45,13.56
6177.0,1981.0,2000.0,b'1 - Basic',1064.0,3.0,0.0,-282.38,1.22,51.9,750.7,80.57,222.93,86.35
6178.0,1976.0,1991.0,b'3 - BSc/MSc',1566.0,3.0,1.0,-9.55,0.98,354.29,127.8,170.7,8.78,6.67
6179.0,1979.0,1984.0,b'4 - PhD',1498.0,1.0,1.0,51.24,0.88,370.07,92.8,164.81,7.89,16.56
6180.0,1981.0,1976.0,b'2 - High School',1594.0,4.0,1.0,119.36,0.79,144.36,131.15,312.17,57.01,30.34
6181.0,1988.0,1984.0,b'3 - BSc/MSc',2001.0,1.0,1.0,-16.55,0.99,506.43,14.45,61.79,9.89,6.0
6182.0,1977.0,1979.0,b'3 - BSc/MSc',1563.0,3.0,1.0,816.15,0.35,260.27,855.15,165.03,-7.0,29.67
6183.0,1979.0,1994.0,b'1 - Basic',969.0,4.0,1.0,695.57,0.3,248.27,536.2,169.81,63.9,16.78
6184.0,1986.0,1961.0,b'3 - BSc/MSc',3007.0,4.0,1.0,27.34,0.92,532.1,59.45,41.12,2.89,-2.11
6185.0,1976.0,1981.0,b'2 - High School',1460.0,3.0,1.0,308.72,0.48,269.94,45.0,228.82,81.57,18.78
6186.0,1997.0,1968.0,b'3 - BSc/MSc',1716.0,1.0,1.0,-19.0,0.99,496.87,34.45,80.35,6.0,7.89
6187.0,1997.0,1957.0,b'3 - BSc/MSc',2809.0,1.0,1.0,322.07,0.38,362.18,-30.0,166.92,49.12,14.89
6188.0,1995.0,1950.0,b'3 - BSc/MSc',2673.0,1.0,0.0,2.35,0.96,466.2,57.8,65.79,20.56,9.89
6189.0,1980.0,1961.0,b'2 - High School',2883.0,4.0,1.0,440.76,0.21,466.42,-10.55,111.91,9.89,10.89
6190.0,1985.0,1947.0,b'2 - High School',3809.0,1.0,1.0,325.96,0.56,359.18,255.6,149.36,30.45,-4.11
6191.0,1987.0,1951.0,b'3 - BSc/MSc',3167.0,4.0,0.0,-4.78,0.97,360.29,54.45,170.81,34.23,17.78
6192.0,1986.0,1989.0,b'2 - High School',1521.0,2.0,1.0,161.15,0.71,261.05,59.45,209.04,16.56,91.46
6193.0,1988.0,1951.0,b'3 - BSc/MSc',3596.0,4.0,0.0,235.16,0.62,225.82,146.15,284.72,16.78,17.56
6194.0,1987.0,1968.0,b'2 - High School',1999.0,2.0,1.0,-60.34,1.05,439.64,161.15,68.79,18.78,16.56
6195.0,1998.0,1983.0,b'3 - BSc/MSc',1862.0,2.0,1.0,252.72,0.62,117.8,176.7,296.39,101.02,44.34
6196.0,1983.0,1973.0,b'1 - Basic',2803.0,3.0,1.0,362.96,0.53,330.73,319.5,101.02,36.23,32.23
6197.0,1998.0,1958.0,b'3 - BSc/MSc',3128.0,3.0,1.0,65.57,0.87,422.3,113.35,120.69,22.67,22.78
6198.0,1992.0,1976.0,b'3 - BSc/MSc',1928.0,4.0,1.0,-131.02,1.15,287.61,132.8,176.7,37.34,68.68
6199.0,1981.0,1960.0,b'3 - BSc/MSc',3173.0,3.0,1.0,424.32,0.38,316.28,160.6,165.92,52.12,27.56
6200.0,1982.0,1951.0,b'3 - BSc/MSc',3701.0,4.0,0.0,283.95,0.56,335.73,147.25,205.04,-3.0,20.78
6201.0,1988.0,1940.0,b'2 - High School',4068.0,3.0,0.0,235.16,0.67,193.26,226.15,289.61,-2.0,70.9
6202.0,1985.0,1957.0,b'3 - BSc/MSc',3656.0,3.0,1.0,28.9,0.93,245.27,303.4,135.58,81.46,53.9
6203.0,1982.0,1969.0,b'1 - Basic',2403.0,1.0,1.0,392.19,0.48,190.37,265.6,117.69,63.9,162.92
6204.0,1981.0,1985.0,b'3 - BSc/MSc',1227.0,4.0,1.0,439.77,0.37,287.5,195.05,231.82,9.78,8.0
6205.0,1993.0,1953.0,b'3 - BSc/MSc',2996.0,3.0,1.0,555.88,0.21,440.75,157.8,102.24,7.89,25.56
6206.0,1982.0,1947.0,b'3 - BSc/MSc',3567.0,4.0,0.0,24.45,0.92,382.74,49.45,153.25,37.34,13.78
6207.0,1983.0,1971.0,b'3 - BSc/MSc',1760.0,4.0,1.0,414.0,0.21,524.21,-35.55,53.01,-0.11,13.89
6208.0,1987.0,1968.0,b'1 - Basic',2208.0,4.0,1.0,349.29,0.65,168.92,594.55,112.8,117.91,87.46
6209.0,1989.0,1956.0,b'2 - High School',2736.0,4.0,1.0,315.63,0.51,297.28,156.15,128.69,77.46,35.34
6210.0,1993.0,1985.0,b'2 - High School',1449.0,4.0,0.0,-84.9,1.09,279.61,107.8,160.92,60.01,59.9
6211.0,1977.0,1948.0,b'3 - BSc/MSc',3065.0,1.0,0.0,12.45,0.94,139.25,18.35,366.07,11.78,49.23
6212.0,1979.0,1951.0,b'3 - BSc/MSc',3990.0,1.0,1.0,528.65,0.22,444.64,123.9,105.91,24.67,14.89
6213.0,1992.0,1967.0,b'1 - Basic',2525.0,4.0,1.0,36.56,0.91,467.09,98.9,69.79,18.78,18.56
6214.0,1976.0,1977.0,b'3 - BSc/MSc',1601.0,1.0,1.0,452.54,0.17,457.42,-0.55,99.02,0.89,19.78
6215.0,1995.0,1967.0,b'3 - BSc/MSc',2030.0,2.0,1.0,-26.11,1.0,490.98,68.9,80.57,-1.11,3.78
6216.0,1994.0,1985.0,b'2 - High School',1110.0,4.0,1.0,716.91,0.24,250.16,491.75,216.93,21.56,
6217.0,1994.0,1964.0,b'3 - BSc/MSc',2784.0,4.0,1.0,-41.0,1.03,558.55,-10.0,23.56,-3.0,10.0
6218.0,1988.0,1964.0,b'2 - High School',2707.0,3.0,1.0,-37.0,1.02,543.99,55.0,42.12,2.0,-6.0
6219.0,1987.0,1964.0,b'1 - Basic',2329.0,1.0,0.0,-14.11,0.99,343.51,293.95,74.46,82.35,10.89
6220.0,1985.0,1978.0,b'2 - High School',1199.0,3.0,1.0,337.18,0.42,396.74,15.0,159.14,23.56,34.56
6221.0,1989.0,1984.0,b'2 - High School',2231.0,4.0,1.0,510.76,0.18,451.53,79.45,116.8,5.89,-1.11
6222.0,1998.0,1967.0,b'3 - BSc/MSc',2466.0,2.0,1.0,463.87,0.17,495.76,9.45,74.46,0.89,6.89
6223.0,1997.0,1951.0,b'2 - High School',3500.0,1.0,1.0,-166.25,1.22,241.6,77.8,194.48,97.24,44.01
6224.0,1988.0,1976.0,b'3 - BSc/MSc',2318.0,1.0,1.0,36.02,0.9,361.4,38.35,189.48,9.89,32.56
6225.0,1986.0,1985.0,b'2 - High School',1447.0,4.0,1.0,207.71,0.63,259.16,40.0,266.05,31.45,26.45
6226.0,1983.0,1942.0,b'3 - BSc/MSc',4247.0,4.0,0.0,-15.89,0.99,388.63,44.45,116.91,42.34,33.23
6227.0,1991.0,1966.0,b'1 - Basic',2189.0,2.0,0.0,481.98,0.29,292.39,177.25,175.7,37.34,36.23
6228.0,1986.0,1998.0,b'1 - Basic',865.0,4.0,1.0,695.13,0.46,36.45,932.95,113.91,38.34,212.82
6229.0,1989.0,1992.0,b'3 - BSc/MSc',1345.0,4.0,1.0,388.53,0.34,338.62,43.35,216.04,14.67,16.89
6230.0,1975.0,1955.0,b'2 - High School',3438.0,3.0,1.0,60.68,0.89,241.38,216.15,224.82,65.9,19.78
6231.0,1982.0,1956.0,b'2 - High School',4064.0,4.0,1.0,455.65,0.52,233.82,480.65,114.02,80.46,82.57
6232.0,1986.0,1950.0,b'3 - BSc/MSc',2859.0,4.0,1.0,829.71,0.15,275.05,491.2,135.58,88.46,12.67
6233.0,1976.0,1969.0,b'2 - High School',1978.0,1.0,1.0,-19.22,0.99,339.73,82.25,210.15,5.78,0.89
6234.0,1975.0,1995.0,b'3 - BSc/MSc',1072.0,3.0,1.0,588.23,0.41,97.02,579.0,137.58,99.13,133.36
6235.0,1991.0,1954.0,b'1 - Basic',2979.0,1.0,1.0,5.34,0.96,191.26,363.4,145.25,15.67,145.25
6236.0,1991.0,1949.0,b'3 - BSc/MSc',3369.0,4.0,1.0,293.95,0.54,351.4,117.8,185.59,3.89,28.56
6237.0,1994.0,1964.0,b'2 - High School',2709.0,3.0,1.0,232.26,0.68,392.74,236.7,87.24,29.56,50.12
6238.0,1984.0,1967.0,b'3 - BSc/MSc',2106.0,4.0,1.0,491.77,0.2,539.77,60.0,48.23,-7.0,9.0
6239.0,1995.0,1950.0,b'3 - BSc/MSc',3885.0,4.0,0.0,305.95,0.6,285.72,304.5,215.93,-3.0,29.45
6240.0,1996.0,1951.0,b'3 - BSc/MSc',3307.0,3.0,0.0,354.85,0.46,270.94,161.7,219.82,44.12,8.67
6241.0,1990.0,1947.0,b'2 - High School',4086.0,4.0,0.0,-25.0,1.0,241.49,398.95,198.15,9.89,76.79
6242.0,1980.0,1958.0,b'2 - High School',3023.0,4.0,1.0,800.71,0.08,268.83,397.85,72.57,89.46,69.57
6243.0,1985.0,1991.0,b'3 - BSc/MSc',1586.0,4.0,1.0,270.61,0.64,309.28,271.15,215.82,12.78,0.89
6244.0,1989.0,1964.0,b'3 - BSc/MSc',2205.0,4.0,1.0,-29.0,1.01,440.75,38.9,118.69,11.89,-2.0
6245.0,1998.0,1960.0,b'1 - Basic',2408.0,1.0,1.0,-14.11,0.98,423.08,62.8,122.8,16.78,5.89
6246.0,1987.0,1940.0,b'3 - BSc/MSc',4413.0,4.0,0.0,51.79,0.9,281.61,192.25,200.15,12.78,64.01
6247.0,1989.0,1968.0,b'2 - High School',2581.0,3.0,1.0,485.65,0.2,463.42,53.9,106.13,5.0,6.67
6248.0,1993.0,1951.0,b'2 - High School',3993.0,1.0,0.0,-113.46,1.13,196.48,78.35,300.5,88.46,17.89
6249.0,1984.0,1985.0,b'1 - Basic',1248.0,1.0,1.0,822.61,0.14,190.48,500.1,136.47,123.8,33.23
6250.0,1980.0,1944.0,b'3 - BSc/MSc',3656.0,1.0,0.0,80.46,0.86,249.38,172.25,243.38,38.34,28.45
6251.0,1990.0,1958.0,b'3 - BSc/MSc',2660.0,4.0,1.0,187.03,0.68,302.17,108.9,119.69,28.34,103.13
6252.0,1976.0,1979.0,b'1 - Basic',1724.0,3.0,1.0,191.04,0.62,238.49,8.9,288.5,22.45,7.89
6253.0,1982.0,1968.0,b'3 - BSc/MSc',3154.0,1.0,1.0,537.43,0.11,500.65,50.0,69.57,0.89,10.89
6254.0,1977.0,1957.0,b'4 - PhD',3589.0,4.0,1.0,72.8,0.86,298.5,97.8,255.38,15.78,29.67
6255.0,1987.0,1959.0,b'2 - High School',2583.0,3.0,1.0,350.54,0.33,468.31,-30.55,69.68,12.67,44.34
6256.0,1978.0,1953.0,b'3 - BSc/MSc',3490.0,1.0,0.0,-50.67,1.03,324.84,295.05,171.81,33.45,7.78
6257.0,1989.0,1967.0,b'3 - BSc/MSc',2514.0,1.0,1.0,357.63,0.42,349.29,93.35,184.7,21.67,11.67
6258.0,1994.0,1981.0,b'2 - High School',1408.0,4.0,1.0,-92.66,1.12,271.83,-20.55,251.38,18.67,45.23
6259.0,1976.0,1971.0,b'4 - PhD',1707.0,3.0,1.0,438.55,0.15,558.55,-50.0,30.45,7.0,-2.0
6260.0,1989.0,1947.0,b'3 - BSc/MSc',3894.0,1.0,0.0,307.18,0.46,286.61,28.9,245.49,34.45,17.78
6261.0,1981.0,1975.0,b'3 - BSc/MSc',1701.0,3.0,1.0,267.06,0.52,289.61,28.9,264.16,7.78,18.67
6262.0,1986.0,1956.0,b'3 - BSc/MSc',1996.0,1.0,1.0,309.17,0.58,211.04,270.6,245.27,40.23,23.34
6263.0,1982.0,1954.0,b'1 - Basic',2709.0,2.0,1.0,542.44,0.24,385.74,206.15,125.58,15.67,8.78
6264.0,1987.0,1962.0,b'2 - High School',2877.0,3.0,1.0,247.05,0.65,203.26,216.7,158.14,128.47,68.79
6265.0,1988.0,1958.0,b'1 - Basic',2720.0,1.0,1.0,126.25,0.74,270.94,13.9,83.35,73.57,151.25
6266.0,1986.0,1944.0,b'3 - BSc/MSc',3791.0,3.0,1.0,381.87,0.23,468.09,-45.55,90.24,5.89,9.78
6267.0,1985.0,1945.0,b'3 - BSc/MSc',4153.0,1.0,0.0,313.87,0.38,380.85,-16.1,181.7,-3.0,0.78
6268.0,1976.0,1991.0,b'3 - BSc/MSc',1660.0,4.0,1.0,294.06,0.46,331.95,19.45,219.93,18.56,5.67
6269.0,1988.0,1949.0,b'2 - High School',3624.0,3.0,0.0,227.38,0.62,237.6,107.25,174.81,14.78,130.36
6270.0,1992.0,1938.0,b'3 - BSc/MSc',4283.0,4.0,0.0,165.14,0.76,219.82,251.15,262.94,36.45,24.56
6271.0,1995.0,1936.0,b'1 - Basic',4119.0,4.0,0.0,-376.29,1.43,61.79,303.95,103.13,83.46,267.83
6272.0,1985.0,1988.0,b'2 - High School',1270.0,1.0,1.0,335.61,0.61,197.37,388.95,245.38,63.9,35.56
6273.0,1977.0,1957.0,b'2 - High School',3177.0,4.0,0.0,268.95,0.65,279.83,293.95,177.81,9.78,72.79
6274.0,1976.0,1981.0,b'3 - BSc/MSc',2495.0,4.0,1.0,-7.09,0.97,294.61,13.35,263.05,4.78,-0.22
6275.0,1991.0,1967.0,b'2 - High School',3391.0,3.0,1.0,8.34,0.95,427.97,128.9,118.91,16.67,16.67
